student_id,total_spending,rent,utilities,entertainment,groceries,transportation,savings,healthcare,other
2575,941.64,579.69,94.61,10.0,132.94,39.64,0.0,18.54,66.22
2576,1224.6,499.63,45.41,152.14,225.01,60.95,0.0,25.61,215.86
2577,1168.21,423.58,50.29,108.68,176.72,57.71,153.16,7.49,190.58
2578,1085.77,338.26,72.77,10.0,126.72,46.09,421.76,55.18,15.0
2579,1168.39,315.3,78.83,54.94,280.31,55.1,215.62,29.8,138.49
2580,1291.88,610.98,60.44,158.2,222.11,42.69,0.0,25.51,171.95
2581,1185.77,525.05,61.83,94.86,327.33,38.43,0.0,25.41,112.86
2582,1007.41,388.46,47.79,88.93,196.05,95.82,0.0,20.68,169.69
2583,1022.44,469.4,100.43,14.29,222.01,41.05,84.94,43.14,47.18
2584,1277.85,700.54,68.97,145.27,257.49,12.87,0.0,25.97,66.73
2585,1315.45,655.76,76.74,156.21,278.38,61.84,9.79,9.75,66.97
2586,974.2,373.93,69.22,99.03,244.0,40.84,0.0,12.9,134.27
2587,1269.9,689.75,97.09,103.09,249.18,59.88,0.0,6.26,64.65
2588,1321.14,532.59,55.33,195.12,295.48,73.21,0.0,68.78,100.63
2589,1104.19,416.73,90.03,124.21,169.98,66.0,156.85,22.12,58.27
2590,1111.69,454.77,47.13,53.59,270.3,53.01,63.79,74.05,95.07
2591,945.18,386.0,89.06,68.85,224.33,50.47,49.97,28.19,48.29
2592,1033.85,281.49,34.07,89.65,202.28,87.96,188.87,17.77,131.76
2593,1293.29,533.14,70.61,201.1,283.17,10.64,12.8,21.11,160.73
2594,1272.72,523.52,101.46,147.53,295.69,28.49,0.0,27.47,148.56
2595,1283.07,624.07,87.77,10.0,203.4,38.5,54.17,10.05,255.11
2596,1177.55,474.47,78.32,193.87,225.72,31.14,49.23,7.22,117.6
2597,1278.88,615.82,56.1,168.45,153.71,45.41,0.0,51.14,188.24
2598,727.5,244.48,50.61,61.3,130.74,43.44,74.85,16.97,105.11
2599,1021.76,335.99,90.78,138.82,216.67,84.49,0.0,75.32,79.69
2600,1160.65,508.32,80.25,97.42,273.56,63.23,0.0,36.31,101.55
2601,1022.58,337.02,82.64,72.93,233.47,70.74,60.83,15.81,149.15
2602,1514.32,484.77,72.37,317.18,343.53,67.4,0.0,95.87,133.2
2603,885.44,323.12,61.12,97.78,218.72,33.96,62.29,53.0,35.46
2604,1148.2,481.97,84.76,122.08,218.94,72.82,121.35,5.14,41.13
2605,1431.72,743.2,83.46,127.52,229.1,79.2,0.0,11.9,157.32
2606,1472.99,642.95,72.73,182.27,318.99,50.76,0.0,19.42,185.88
2607,1180.42,267.91,39.09,174.7,192.26,87.4,138.9,87.34,192.83
2608,1285.79,651.8,93.22,10.0,187.91,41.58,249.65,3.23,48.4
2609,1294.05,658.67,84.18,211.64,199.89,39.95,0.0,31.45,68.27
2610,1504.02,885.64,72.16,215.29,214.11,64.46,0.0,20.57,31.79
2611,1291.9,497.01,92.64,196.01,246.93,76.24,0.0,29.99,153.08
2612,981.4,316.27,70.38,101.49,223.77,53.57,153.25,16.73,45.93
2613,1124.75,542.16,77.51,64.33,287.84,48.07,0.0,11.54,93.3
2614,1398.06,671.52,92.56,171.81,229.41,78.45,0.0,42.1,112.23
2615,1119.62,527.55,84.36,146.64,260.53,42.53,0.0,43.0,15.0
2616,1316.28,615.17,80.24,141.03,254.5,53.62,0.0,33.98,137.73
2617,1135.02,449.25,66.58,44.93,307.21,88.88,13.23,14.4,150.55
2618,1223.14,484.68,106.75,15.45,213.37,28.26,230.02,34.4,110.22
2619,1037.75,180.0,48.69,111.71,213.52,45.83,343.0,4.76,90.23
2620,1225.06,325.96,79.71,150.06,285.98,85.5,167.43,37.2,93.22
2621,1149.55,439.27,68.17,181.14,212.62,65.56,0.0,10.79,172.01
2622,1090.72,396.4,76.58,169.53,257.41,82.88,0.0,9.99,97.93
2623,1233.74,393.93,90.52,67.33,323.59,28.54,189.46,71.49,68.89
2624,857.17,380.04,62.29,60.13,141.16,71.42,109.17,0.72,32.23
2625,1052.24,529.56,83.22,40.87,314.24,49.3,0.0,20.05,15.0
2626,1088.03,479.65,75.67,128.66,167.93,100.45,0.0,5.38,130.3
2627,1350.16,497.31,59.88,196.6,338.57,91.19,0.0,26.77,139.84
2628,1333.58,637.84,98.28,201.32,282.73,54.55,0.0,12.0,46.85
2629,1209.66,508.82,84.57,135.61,228.02,60.72,0.0,5.86,186.07
2630,1343.14,713.1,70.07,131.06,236.7,56.09,0.0,16.95,119.17
2631,1101.73,431.29,89.3,60.33,216.22,68.98,142.75,9.2,83.67
2632,1436.47,721.36,63.18,258.12,190.29,37.87,5.03,9.62,151.0
2633,1356.73,573.56,73.19,200.67,245.35,92.3,18.19,38.23,115.24
2634,918.26,397.28,60.69,93.28,219.88,28.51,0.0,4.44,114.17
2635,1175.83,455.28,83.68,139.39,205.51,59.1,168.25,28.09,36.52
2636,1056.82,514.81,63.31,46.5,120.0,38.51,145.52,19.86,108.3
2637,1223.7,561.84,87.01,129.53,231.25,55.86,0.0,11.51,146.72
2638,1508.84,681.35,87.64,165.91,334.45,94.76,0.0,37.93,106.82
2639,976.81,279.13,58.12,108.98,281.92,20.75,136.78,76.13,15.0
2640,1256.04,602.49,107.51,93.56,231.27,51.61,0.0,22.36,147.25
2641,1002.03,186.02,48.67,19.89,335.93,26.2,257.94,22.81,104.57
2642,1148.49,458.72,44.9,179.57,213.25,49.41,54.43,6.89,141.32
2643,1181.68,664.47,91.84,71.68,225.23,26.15,0.0,4.76,97.54
2644,817.32,269.89,25.91,144.56,150.22,58.24,0.0,20.56,147.95
2645,1018.95,358.09,94.1,91.73,207.8,46.48,158.71,2.95,59.09
2646,1044.11,466.5,72.33,10.0,328.33,79.94,0.0,2.28,84.74
2647,1059.06,606.49,49.01,102.25,174.9,79.57,0.0,31.84,15.0
2648,1108.12,519.05,55.0,148.26,145.97,55.21,21.17,4.8,158.66
2649,1286.86,211.45,33.43,245.21,277.96,72.87,320.57,32.93,92.43
2650,1004.97,238.02,70.53,111.06,251.41,82.65,87.25,56.3,107.75
2651,1159.84,451.73,46.17,176.0,290.69,46.56,0.0,29.87,118.83
2652,841.25,348.49,75.99,93.72,178.66,83.7,0.0,3.81,56.88
2653,1248.75,496.4,65.91,171.18,174.61,54.26,49.77,96.39,140.23
2654,1126.76,503.52,63.05,122.43,184.9,35.43,32.09,24.15,161.19
2655,1026.71,431.23,78.61,84.13,225.52,60.97,0.0,22.38,123.88
2656,1263.98,657.77,87.46,163.02,241.02,63.56,16.75,19.41,15.0
2657,1337.56,620.86,95.75,215.56,266.34,26.86,0.0,11.16,101.04
2658,1219.62,635.39,64.15,160.52,215.47,32.98,0.0,7.56,103.54
2659,1191.43,660.47,75.78,10.0,218.38,87.75,0.0,0.73,138.32
2660,1246.31,531.99,61.02,19.93,229.83,60.57,272.85,5.32,64.8
2661,1002.06,416.67,71.93,92.4,191.18,84.64,89.75,17.71,37.78
2662,1336.25,514.29,57.92,207.2,272.7,66.67,0.0,31.52,185.96
2663,1308.04,631.73,67.82,258.32,208.73,38.97,0.0,8.52,93.94
2664,1253.94,471.96,63.12,192.8,298.94,41.33,51.74,28.35,105.69
2665,1237.05,697.0,82.69,67.8,243.02,74.36,0.0,16.48,55.69
2666,1097.56,390.5,68.27,85.74,257.58,63.21,194.49,20.38,17.39
2667,1109.07,465.74,79.59,202.13,155.08,56.85,0.0,45.34,104.36
2668,1087.07,522.51,70.25,126.82,176.94,39.15,44.59,28.53,78.29
2669,997.23,435.9,59.14,71.7,194.99,77.54,0.0,33.64,124.31
2670,1307.47,750.68,82.46,49.31,186.2,51.45,0.0,103.63,83.73
2671,1218.8,437.31,53.11,175.86,235.14,71.67,95.12,8.63,141.95
2672,924.4,453.43,80.35,14.4,245.89,42.98,0.0,42.39,44.96
2673,1273.45,470.3,65.47,186.13,303.43,66.85,22.22,33.05,126.0
2674,1284.3,494.92,75.03,118.49,206.69,66.0,257.36,32.94,32.86
2675,1158.98,477.84,74.8,79.93,262.55,26.67,59.79,25.63,151.77
2676,1076.81,355.69,96.0,197.27,248.09,56.61,0.0,30.44,92.71
2677,1029.49,439.08,76.54,179.56,228.19,74.11,0.0,17.0,15.0
2678,1290.79,553.16,74.41,186.23,328.15,73.3,0.0,22.73,52.8
2679,1259.79,603.24,62.13,107.15,208.63,76.08,0.0,50.49,152.07
2680,1358.48,552.88,87.53,198.21,267.9,101.81,0.0,12.52,137.62
2681,1198.46,487.08,66.25,191.98,207.2,93.07,0.0,13.98,138.9
2682,914.02,396.68,40.94,106.23,174.84,44.25,24.95,31.26,94.85
2683,1003.71,489.71,67.68,86.12,155.16,54.29,0.0,28.95,121.81
2684,1040.69,379.65,71.34,102.04,190.78,61.92,39.4,16.39,179.18
2685,1404.63,363.2,52.66,67.09,199.57,45.61,550.0,32.01,94.48
2686,981.64,355.71,65.04,143.95,228.36,44.94,0.0,31.74,111.91
2687,1242.93,658.49,74.97,94.28,215.16,43.73,0.0,92.72,63.58
2688,1020.88,389.07,67.17,115.64,213.55,105.87,0.0,114.59,15.0
2689,1260.28,508.48,93.98,105.84,327.5,49.58,22.35,31.46,121.1
2690,1021.91,446.14,46.28,114.33,167.46,76.37,0.0,45.79,125.54
2691,1076.83,589.36,110.79,41.17,126.57,47.61,0.0,30.84,130.48
2692,1121.68,438.59,69.07,131.61,183.5,89.04,0.0,20.7,189.17
2693,960.21,473.25,81.14,66.93,226.05,47.43,0.94,33.27,31.21
2694,1129.68,431.78,71.75,10.0,223.31,66.06,270.19,20.35,36.23
2695,1426.7,448.15,38.88,11.6,229.02,18.35,550.0,23.95,106.75
2696,1189.83,579.32,54.86,69.4,281.96,77.33,9.75,22.14,95.07
2697,1083.77,486.86,61.67,32.73,224.05,81.66,0.0,22.41,174.39
2698,1153.89,645.16,93.74,63.44,223.2,31.25,0.0,12.73,84.35
2699,1275.65,546.49,47.98,95.21,284.84,78.5,0.0,42.58,180.06
2700,1321.42,649.33,60.58,186.45,120.0,28.25,146.22,32.51,98.08
2701,1232.79,445.34,72.83,98.46,198.45,67.64,178.27,12.27,159.52
2702,885.16,285.58,73.58,81.01,253.65,49.24,105.47,21.62,15.0
2703,1361.76,626.6,83.27,10.0,333.05,81.73,97.25,8.12,121.75
2704,1084.57,527.05,54.6,121.52,138.67,59.98,59.2,27.27,96.28
2705,1050.66,443.91,41.05,13.56,206.89,73.63,206.43,50.19,15.0
2706,1120.19,458.85,79.97,104.8,155.33,79.76,130.04,17.29,94.16
2707,939.79,186.25,87.88,17.03,120.0,59.18,412.57,41.88,15.0
2708,824.46,316.38,59.78,10.0,218.75,54.42,76.18,22.53,66.42
2709,1443.25,747.7,58.33,198.83,275.82,32.78,0.0,18.0,111.79
2710,1146.45,369.74,59.85,34.65,296.33,49.0,237.09,11.54,88.24
2711,1163.39,555.87,80.27,88.65,200.75,103.54,0.0,19.71,114.6
2712,1114.07,357.64,63.03,157.26,281.66,70.12,37.85,42.88,103.64
2713,1108.78,424.38,94.56,81.77,219.13,34.11,0.0,30.34,224.49
2714,1268.79,631.44,92.09,92.87,225.61,87.63,45.31,9.58,84.26
2715,1184.78,427.7,72.65,65.54,293.5,62.78,127.7,33.73,101.19
2716,1117.66,614.52,39.76,87.91,184.32,71.61,0.0,26.39,93.15
2717,1132.02,488.36,58.69,129.11,289.23,64.81,0.0,8.25,93.56
2718,1037.38,415.08,59.09,82.33,178.28,73.4,208.2,6.0,15.0
2719,1139.55,468.39,57.11,179.15,281.11,15.05,0.0,5.69,133.05
2720,1038.88,346.72,70.34,46.76,286.85,77.14,0.0,45.08,165.99
2721,1168.49,658.32,80.06,10.0,246.16,10.0,0.0,8.41,155.54
2722,1406.53,668.08,46.41,182.43,179.82,75.32,103.18,18.38,132.92
2723,996.31,425.36,83.74,40.5,183.68,56.99,118.96,31.86,55.21
2724,1121.0,357.51,67.52,132.38,246.62,71.71,105.35,30.46,109.46
2725,1325.61,508.27,78.19,187.9,269.37,58.17,0.0,30.47,193.25
2726,1032.96,520.85,85.53,24.32,236.37,75.88,0.0,7.33,82.68
2727,1027.75,458.18,56.44,109.44,273.61,55.32,27.46,32.31,15.0
2728,1288.05,609.94,97.46,127.1,158.74,60.62,0.0,17.67,216.51
2729,1103.02,544.09,70.27,74.8,216.79,63.1,70.52,24.45,39.0
2730,840.65,426.24,96.51,56.85,120.0,102.57,0.0,23.47,15.0
2731,1525.59,839.57,65.6,156.15,264.17,67.01,0.0,20.54,112.55
2732,1232.0,486.98,97.0,90.82,260.5,28.66,101.58,48.98,117.48
2733,1606.73,686.79,60.83,236.92,414.17,43.72,0.0,44.1,120.19
2734,1583.59,723.62,124.09,154.44,251.45,66.96,0.0,144.72,118.3
2735,1379.91,610.49,57.68,172.01,263.23,80.19,45.07,65.13,86.11
2736,1037.93,258.86,83.28,96.32,244.02,40.56,224.14,3.85,86.9
2737,1117.39,553.73,66.59,98.92,212.59,99.8,0.0,22.29,63.47
2738,1043.92,428.24,82.22,73.96,237.18,58.51,0.0,61.29,102.52
2739,977.37,442.41,69.04,72.51,210.19,63.41,0.0,19.99,99.81
2740,1004.4,362.44,47.73,151.25,121.94,29.92,129.81,16.44,144.87
2741,1162.56,640.75,25.38,29.03,240.83,77.31,96.58,7.06,45.62
2742,1376.04,558.2,118.38,148.57,235.56,46.08,236.52,6.28,26.46
2743,1556.53,690.4,78.53,221.01,341.47,40.08,0.0,41.36,143.67
2744,1076.47,434.14,25.0,199.33,237.76,48.66,40.8,24.88,65.9
2745,982.51,422.87,74.63,157.2,202.9,82.66,0.0,1.43,40.82
2746,1124.16,522.2,84.58,141.84,244.77,64.31,0.0,51.46,15.0
2747,1515.7,760.73,66.45,187.96,234.09,37.22,0.0,56.85,172.41
2748,1121.36,558.33,60.5,106.51,222.82,44.39,0.0,18.65,110.16
2749,1193.49,544.28,72.47,111.42,159.66,83.19,74.82,22.66,125.0
2750,1380.83,521.81,93.8,292.95,236.42,50.27,0.0,66.52,119.06
2751,1203.7,489.58,72.99,183.43,213.14,66.21,53.69,17.97,106.69
2752,1052.82,518.99,98.41,49.56,218.09,71.1,0.0,2.94,93.72
2753,1276.03,427.27,89.68,217.38,285.27,10.0,113.69,41.61,91.13
2754,1242.69,598.42,70.33,189.12,207.9,80.29,0.0,55.35,41.27
2755,1101.4,500.9,43.26,70.67,217.83,47.95,179.88,25.91,15.0
2756,1237.98,521.7,68.07,98.76,274.77,47.79,0.0,8.38,218.51
2757,1119.58,506.94,81.18,79.32,180.18,85.79,53.0,61.08,72.09
2758,989.85,337.64,67.71,61.39,338.51,83.94,39.18,15.55,45.93
2759,989.72,330.32,77.83,35.35,243.69,64.86,176.66,10.08,50.95
2760,1117.16,484.89,86.59,104.69,161.7,69.57,31.43,25.57,152.73
2761,1188.11,437.77,79.19,100.91,183.84,74.56,190.49,18.39,102.96
2762,1170.67,377.32,62.86,196.26,213.3,93.6,96.06,38.75,92.51
2763,1253.26,578.92,83.23,139.5,184.62,86.15,0.0,102.55,78.3
2764,1379.24,658.99,116.51,10.0,259.53,57.15,155.47,9.46,112.12
2765,1125.35,692.5,50.46,43.27,169.14,40.25,12.14,43.85,73.74
2766,1355.82,609.47,83.56,35.78,176.78,59.9,257.79,17.71,114.83
2767,1245.54,332.22,99.44,189.57,292.85,57.54,23.53,38.55,211.83
2768,1051.88,300.44,44.37,252.07,201.41,53.94,101.45,26.41,71.79
2769,1188.05,405.24,86.68,200.29,301.93,54.76,0.0,14.82,124.33
2770,1109.64,449.63,90.41,112.73,137.44,73.74,151.47,44.87,49.35
2771,1057.64,521.39,45.56,10.0,174.62,23.64,204.5,16.37,61.56
2772,1115.16,413.68,81.73,119.27,146.27,56.71,272.14,10.36,15.0
2773,1259.23,403.47,63.72,91.98,211.49,67.99,247.6,42.52,130.46
2774,1260.94,608.0,73.65,216.99,208.09,77.3,0.0,10.29,66.62
2775,923.52,320.45,60.26,35.23,343.83,72.02,0.0,41.07,50.65
2776,1560.53,831.2,105.06,228.79,139.83,69.37,62.64,24.01,99.61
2777,1194.53,442.52,67.76,156.23,257.47,99.45,0.0,25.34,145.76
2778,1260.42,616.1,66.64,182.66,293.31,44.65,0.0,9.05,48.02
2779,1026.55,480.4,62.88,124.52,212.04,60.59,0.0,26.39,59.73
2780,1219.69,618.92,68.93,113.07,232.99,59.3,0.0,15.32,111.14
2781,1362.42,562.01,53.93,214.26,347.02,58.36,0.0,68.76,58.06
2782,1242.05,652.82,67.59,31.56,365.9,29.7,0.0,6.1,88.37
2783,864.39,416.16,71.1,10.0,218.6,31.33,49.38,52.81,15.0
2784,1249.99,736.19,85.86,10.0,203.68,55.13,62.11,56.05,40.98
2785,1323.77,370.95,89.3,61.61,199.62,23.48,382.77,33.35,162.68
2786,1360.2,553.92,77.46,161.39,200.69,68.32,47.48,66.08,184.86
2787,1163.81,454.25,61.59,136.89,255.47,42.05,124.31,18.66,70.59
2788,973.4,367.8,49.34,149.56,258.73,49.04,38.79,20.87,39.28
2789,1227.17,674.25,82.03,108.28,141.44,87.65,15.05,35.16,83.32
2790,1231.92,771.84,77.54,10.0,220.08,33.43,84.79,19.24,15.0
2791,812.19,191.14,60.72,33.73,245.57,72.4,118.23,6.23,84.18
2792,1081.97,571.21,78.36,112.47,196.93,43.57,0.0,6.97,72.45
2793,1236.51,524.68,81.59,32.47,158.34,46.06,304.91,43.01,45.44
2794,1305.04,493.0,76.15,110.27,253.31,74.31,188.05,22.71,87.24
2795,1369.53,621.86,72.09,142.66,318.49,49.52,0.0,40.39,124.52
2796,1289.08,646.92,61.48,208.37,251.91,37.15,0.0,45.37,37.87
2797,1067.62,471.82,59.62,63.77,237.93,47.59,45.34,18.86,122.67
2798,1598.34,823.25,96.47,273.8,199.23,19.47,0.0,29.24,156.89
2799,1244.01,552.42,65.45,134.38,207.22,62.62,0.0,5.94,215.99
2800,1157.36,437.83,45.41,151.37,263.44,10.0,125.28,12.74,111.3
2801,1019.34,373.72,88.58,128.19,120.29,82.76,56.67,18.12,151.02
2802,1401.83,639.2,58.71,208.18,256.4,67.31,0.0,23.33,148.7
2803,1176.71,454.85,70.78,61.9,257.14,87.03,134.77,4.78,105.47
2804,1122.72,440.83,78.57,174.98,227.88,98.64,55.43,18.33,28.06
2805,1051.92,521.25,72.2,42.56,212.57,73.72,0.0,10.4,119.24
2806,1229.72,592.68,29.67,128.1,233.18,42.45,0.0,95.45,108.19
2807,1306.19,526.78,79.33,172.97,210.78,98.45,0.0,24.56,193.3
2808,1264.15,281.96,88.84,178.65,165.2,31.12,342.49,40.18,135.71
2809,1539.65,689.45,91.34,223.58,260.03,36.95,0.0,40.23,198.07
2810,1219.54,501.47,33.31,10.0,266.75,92.05,251.7,26.07,38.19
2811,1535.42,792.39,118.56,190.5,251.34,67.03,0.0,32.14,83.45
2812,1028.61,476.48,46.93,160.1,211.01,17.48,71.9,29.72,15.0
2813,1295.38,592.06,54.85,76.97,209.86,27.89,178.5,29.74,125.5
2814,1373.07,625.7,89.34,41.76,205.82,66.03,120.88,61.55,161.98
2815,1399.43,707.81,85.89,166.96,205.82,37.6,0.0,23.8,171.56
2816,1197.12,558.44,74.7,48.86,245.83,40.48,112.0,41.34,75.48
2817,1477.2,578.22,63.6,158.04,288.16,94.33,272.01,7.84,15.0
2818,1432.96,621.19,99.09,174.14,354.45,97.96,0.0,20.69,65.43
2819,1480.5,788.32,79.44,161.01,219.36,77.94,3.97,14.74,135.72
2820,1248.91,407.62,40.54,65.66,265.81,61.99,270.85,18.94,117.48
2821,1348.1,645.39,98.04,81.79,259.83,73.05,140.81,34.19,15.0
2822,1012.82,439.37,73.63,50.67,211.86,43.77,72.32,31.95,89.25
2823,1185.97,610.73,94.89,123.77,173.57,10.39,115.6,19.07,37.94
2824,1262.83,445.06,80.16,132.34,245.15,10.0,162.49,13.08,174.56
2825,1036.66,181.07,104.98,243.65,381.59,63.53,0.0,46.83,15.0
2826,1001.71,415.98,63.4,15.0,209.8,72.64,63.37,35.83,125.7
2827,1248.37,609.95,75.09,215.4,201.7,55.32,0.0,4.68,86.23
2828,1081.93,458.18,83.2,10.0,186.35,71.2,252.55,5.45,15.0
2829,1331.96,590.51,68.75,215.36,182.29,73.2,0.0,14.59,187.26
2830,1033.67,462.03,84.81,10.0,196.02,82.72,51.09,2.74,144.26
2831,1470.68,527.02,25.0,294.06,302.59,78.73,28.06,6.47,208.75
2832,1308.64,598.7,73.15,78.71,191.91,60.52,178.76,26.78,100.12
2833,983.56,571.72,71.8,100.95,120.0,54.26,0.0,31.76,33.06
2834,1250.97,490.47,68.71,150.71,245.23,49.83,127.31,20.14,98.58
2835,1168.5,561.91,57.57,33.83,202.41,23.56,144.04,20.15,125.03
2836,1058.58,464.37,86.74,160.11,188.71,78.44,0.0,15.04,65.17
2837,895.48,242.64,54.7,76.96,188.24,47.32,225.92,11.88,47.82
2838,1132.44,504.63,75.24,91.64,252.01,46.18,1.22,39.39,122.12
2839,877.1,333.47,65.84,69.79,207.57,44.17,8.76,41.77,105.75
2840,1394.88,628.88,84.37,206.83,281.17,28.19,0.0,19.51,145.93
2841,1318.37,587.54,99.88,94.8,297.38,53.29,0.0,6.7,178.77
2842,1251.39,603.0,78.1,135.82,215.12,65.33,0.0,11.93,142.1
2843,1022.1,548.69,88.11,27.58,166.35,40.89,114.23,21.25,15.0
2844,1347.23,666.15,79.09,175.46,237.02,75.75,0.0,19.46,94.29
2845,1051.26,360.81,58.22,204.28,187.0,47.63,65.58,36.46,91.28
2846,1184.02,477.09,68.26,72.18,133.61,24.35,257.76,11.26,139.51
2847,1169.2,380.21,62.8,118.4,335.28,82.47,14.77,33.07,142.2
2848,1379.85,507.0,81.94,86.89,269.29,58.97,262.14,21.81,91.81
2849,1257.49,673.95,78.64,127.28,169.51,72.27,0.0,92.82,43.03
2850,1207.55,681.19,62.64,95.08,124.6,72.74,0.0,20.83,150.48
2851,1249.65,629.47,71.39,164.33,220.08,36.08,0.0,12.53,115.77
2852,1115.15,468.21,43.08,141.14,212.66,44.56,35.54,59.48,110.48
2853,1047.52,360.77,64.0,244.62,226.67,75.69,0.0,19.53,56.24
2854,1370.84,572.44,73.7,10.0,120.0,91.7,260.77,31.73,210.49
2855,1225.65,613.28,107.45,132.61,204.03,56.27,0.0,3.32,108.7
2856,1303.37,489.18,95.45,164.37,222.38,52.46,139.35,49.96,90.22
2857,1045.53,249.72,45.38,62.2,184.42,88.65,319.54,11.93,83.7
2858,1187.93,502.55,75.21,82.12,182.01,42.47,233.24,7.58,62.76
2859,1109.26,250.4,67.96,168.51,247.87,61.58,245.61,43.22,24.12
2860,1340.51,586.5,69.95,123.14,313.66,46.44,78.56,10.82,111.43
2861,926.09,406.84,65.7,134.49,201.67,60.38,32.6,9.24,15.16
2862,1159.53,343.23,60.43,169.94,144.89,36.09,322.88,6.41,75.67
2863,1435.13,648.15,109.65,10.0,120.0,47.51,470.2,14.62,15.0
2864,1175.63,617.13,67.52,220.82,201.89,42.45,0.0,10.81,15.0
2865,1516.2,517.89,78.17,263.59,152.93,68.24,267.54,39.13,128.72
2866,1245.36,813.0,35.37,10.0,282.81,58.26,0.0,11.62,34.3
2867,1092.31,566.2,88.31,67.87,189.71,72.6,0.0,13.73,93.88
2868,1027.26,412.61,90.19,147.28,246.67,38.48,0.0,12.72,79.31
2869,1228.67,502.3,52.63,165.11,310.61,60.83,0.0,34.1,103.08
2870,1141.24,515.67,62.76,210.57,182.42,67.5,0.0,41.81,60.51
2871,1094.15,592.01,82.39,87.32,175.9,72.17,0.0,21.57,62.79
2872,1092.07,523.72,72.56,10.0,268.24,26.08,136.86,20.7,33.9
2873,1339.4,595.59,82.76,188.28,240.41,61.36,0.0,24.04,146.97
2874,1194.99,376.92,62.64,103.13,223.68,38.73,320.73,25.73,43.43
2875,1339.94,557.36,106.76,197.98,286.81,73.19,0.0,36.5,81.34
2876,1096.22,543.25,60.74,10.0,244.31,92.21,0.0,34.75,110.96
2877,1054.32,427.09,117.76,37.04,252.57,10.0,140.46,8.58,60.82
2878,1102.9,463.42,92.76,165.99,321.8,41.88,0.0,2.05,15.0
2879,1360.44,542.29,87.75,279.99,261.25,80.28,0.0,27.25,81.65
2880,1473.04,549.48,54.26,296.7,293.57,74.92,0.0,6.05,198.07
2881,1024.81,380.55,84.29,66.46,220.28,73.79,68.79,31.12,99.54
2882,1116.35,517.21,82.89,40.61,251.13,56.58,56.35,25.5,86.07
2883,1115.31,433.84,31.36,282.32,191.46,44.41,0.0,20.66,111.26
2884,1081.22,573.22,48.41,76.83,137.44,34.59,0.0,17.36,193.35
2885,1261.31,500.26,77.95,105.52,231.02,31.23,259.31,41.02,15.0
2886,1187.78,500.61,69.12,82.89,173.89,40.15,200.21,32.95,87.97
2887,1047.49,495.92,62.08,138.49,168.44,43.7,34.35,7.86,96.65
2888,1154.3,448.07,89.36,13.02,264.57,72.68,171.48,26.23,68.88
2889,1283.18,665.56,60.56,59.73,283.15,51.87,0.0,23.35,138.97
2890,1181.47,583.44,65.81,87.75,211.16,41.98,0.0,50.96,140.37
2891,1158.85,720.77,66.48,77.29,120.0,34.81,0.0,56.4,83.11
2892,1323.22,575.98,82.96,146.75,274.33,50.95,155.12,22.13,15.0
2893,1383.05,669.6,45.64,96.55,231.44,43.72,0.0,88.13,207.96
2894,1243.8,654.24,67.17,178.42,223.42,40.04,0.0,10.85,69.66
2895,1357.3,627.55,44.32,74.57,255.9,78.46,172.27,4.41,99.81
2896,1078.34,411.62,63.22,50.69,220.02,82.36,25.15,60.84,164.43
2897,1428.97,517.69,85.05,110.57,207.42,41.48,383.94,9.46,73.37
2898,1158.13,696.2,90.72,13.92,134.16,77.39,0.0,4.7,141.04
2899,1220.23,607.88,61.64,101.89,226.64,88.86,0.0,10.17,123.14
2900,1164.92,397.51,78.03,173.86,247.68,58.6,0.0,13.65,195.6
2901,1272.19,628.89,72.03,114.83,248.59,85.53,0.0,2.28,120.04
2902,1073.61,449.02,94.47,120.71,273.44,61.59,0.0,16.52,57.85
2903,1671.42,771.65,77.31,84.37,187.65,83.04,195.06,12.43,259.92
2904,1044.89,273.53,25.0,74.91,138.74,67.47,314.21,22.9,128.13
2905,1132.32,457.69,86.33,115.05,244.12,75.99,28.91,17.73,106.51
2906,897.36,222.72,54.92,63.77,138.9,64.18,292.83,45.03,15.0
2907,1085.42,457.35,65.29,118.06,240.23,65.93,0.0,5.2,133.37
2908,1501.2,821.66,87.2,173.02,172.96,64.32,0.0,10.92,171.12
2909,1025.55,434.68,43.9,69.98,294.91,51.6,0.0,14.18,116.29
2910,1033.32,502.12,72.91,58.82,184.79,42.23,0.0,59.3,113.15
2911,1432.32,506.03,81.3,188.41,352.6,61.51,0.0,16.75,225.72
2912,1441.05,536.05,79.13,86.42,223.84,47.7,350.54,14.46,102.91
2913,1011.23,533.92,61.74,75.25,171.96,75.27,28.12,6.16,58.82
2914,1192.15,487.07,88.97,108.76,360.21,45.76,25.66,14.56,61.18
2915,1057.36,388.53,50.2,111.32,259.6,68.05,37.85,16.25,125.56
2916,1346.78,538.71,61.4,160.49,274.14,80.31,39.51,24.59,167.62
2917,1302.17,639.03,73.22,137.84,241.41,46.17,0.0,9.65,154.84
2918,1264.78,551.43,78.36,10.0,220.66,81.18,226.6,6.28,90.27
2919,1398.0,705.82,71.83,138.27,273.9,69.72,0.0,6.07,132.39
2920,1247.14,480.25,93.02,184.17,182.43,55.04,92.06,46.03,114.15
2921,1132.66,482.69,76.3,92.33,218.25,63.38,0.0,51.67,148.03
2922,1228.63,640.02,77.06,35.67,236.36,56.87,0.0,46.61,136.02
2923,1047.61,478.63,75.54,29.49,277.05,24.41,66.98,14.72,80.79
